slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
lawvable-awesome-legal-skills,claudemarketplaces,plugins,L0,0.9311,0.0008,0.0005,0.0001,0.0010,8192,False
rsmdt-the-startup,claudemarketplaces,plugins,L3,0.9960,0.0112,0.9912,0.0059,0.9098,8192,False
mylukin-agent-foreman,claudemarketplaces,plugins,L3,0.5784,0.0028,0.7027,0.0022,0.7660,5566,False
posit-dev-skills,claudemarketplaces,plugins,L1,0.9942,0.0002,0.0002,0.0001,0.0011,8192,False
athola-claude-night-market,claudemarketplaces,plugins,L1,0.9938,0.0006,0.0003,0.0005,0.2568,8192,False
paid-tw-skills,claudemarketplaces,plugins,L1,0.9992,0.0002,0.0011,0.0021,0.0583,5890,False
intellectronica-agent-skills,claudemarketplaces,plugins,L1,0.9983,0.0001,0.0001,0.0004,0.0166,8192,False
guo-yu-skills,claudemarketplaces,plugins,L1,0.9565,0.0003,0.0001,0.0003,0.0011,2987,False
obra-superpowers-chrome,claudemarketplaces,plugins,L2,0.9954,0.0013,0.0016,0.0698,0.5818,5806,False
fr33d3m0n-threat-modeling,claudemarketplaces,plugins,L1,0.9833,0.0010,0.0046,0.0006,0.0168,8192,False
zxkane-aws-skills,claudemarketplaces,plugins,L1,0.9950,0.0001,0.0006,0.0003,0.0022,7191,False
dcramer-dex,claudemarketplaces,plugins,L1,0.9895,0.0009,0.0007,0.0006,0.0047,2093,False
railwayapp-railway-skills,claudemarketplaces,plugins,L3,0.9949,0.0124,0.9936,0.0123,0.8799,2121,False
sveltejs-ai-tools,claudemarketplaces,plugins,L1,0.8500,0.0001,0.0001,0.0009,0.0128,825,False
aws-solutions-library-samples-guidance-for-claude-code-with-amazon-bedrock,claudemarketplaces,plugins,L0,0.9651,0.0005,0.0005,0.0015,0.0010,8192,False
scarletkc-vexor,claudemarketplaces,plugins,L1,0.9853,0.0002,0.0004,0.0002,0.0406,8192,False
mbruhler-claude-orchestration,claudemarketplaces,plugins,L2,0.9938,0.0056,0.0096,0.0285,0.9749,8192,False
astral-sh-claude-code-plugins,claudemarketplaces,plugins,L0,0.9273,0.0003,0.0002,0.0004,0.0152,1805,False
claudekit-frontend-design-pro-demo,claudemarketplaces,plugins,L0,0.9996,0.0007,0.0004,0.0010,0.0006,4022,False
cameronfreer-lean4-skills,claudemarketplaces,plugins,L1,0.9991,0.0002,0.0001,0.0003,0.0282,8192,False
bowenliang123-markdown-exporter,claudemarketplaces,plugins,L1,0.9810,0.0001,0.0001,0.0003,0.0124,8192,False
sanjay3290-ai-skills,claudemarketplaces,plugins,L1,0.9963,0.0001,0.0001,0.0015,0.0201,8192,False
giuseppe-trisciuoglio-developer-kit,claudemarketplaces,plugins,L1,0.9910,0.0004,0.0009,0.0001,0.0057,8192,False
johnrogers-claude-swift-engineering,claudemarketplaces,plugins,L2,0.9859,0.0008,0.0130,0.0030,0.2656,6372,False
fumiya-kume-claude-code,claudemarketplaces,plugins,L1,0.9568,0.0002,0.0001,0.0003,0.0019,4987,False
aannoo-hcom,claudemarketplaces,plugins,L2,0.9861,0.0027,0.0139,0.0362,0.3552,8192,False
xiaolai-vmark,claudemarketplaces,plugins,L0,0.9984,0.0003,0.0003,0.0009,0.0009,4481,False
croffasia-cc-blueprint-toolkit,claudemarketplaces,plugins,L1,0.9938,0.0011,0.0005,0.0005,0.0307,8192,False
geekjourneyx-ai-daily-skill,claudemarketplaces,plugins,L1,0.9809,0.0006,0.0010,0.0015,0.5399,5012,False
microsoft-github-copilot-for-azure,claudemarketplaces,plugins,L0,0.9989,0.0010,0.0078,0.0016,0.0038,6765,False
melvynx-aiblueprint,claudemarketplaces,plugins,L1,0.9961,0.0002,0.0003,0.0019,0.0070,5778,False
jpicklyk-task-orchestrator,claudemarketplaces,plugins,L1,0.9167,0.0008,0.0003,0.0007,0.0098,8192,False
basnijholt-agent-cli,claudemarketplaces,plugins,L1,0.9740,0.0002,0.0005,0.0025,0.0019,8192,False
bradleygolden-claude-marketplace-elixir,claudemarketplaces,plugins,L1,0.9624,0.0004,0.0002,0.0002,0.2585,2430,False
hjertefolger-cortex,claudemarketplaces,plugins,L1,0.9942,0.0002,0.0002,0.0005,0.0178,8192,False
better-auth-skills,claudemarketplaces,plugins,L1,0.9712,0.0011,0.0028,0.0017,0.0081,18,False
douglance-devsql,claudemarketplaces,plugins,L1,0.9671,0.0006,0.0004,0.0016,0.0534,5643,False
tractorjuice-arc-kit,claudemarketplaces,plugins,L1,0.9346,0.0003,0.0006,0.0021,0.2105,8192,False
lerianstudio-ring,claudemarketplaces,plugins,L3,0.8306,0.0426,0.2528,0.0081,0.2563,8192,False
alekspetrov-navigator,claudemarketplaces,plugins,L1,0.9983,0.0009,0.0019,0.0002,0.0213,5592,False
ed3dai-ed3d-plugins,claudemarketplaces,plugins,L1,0.9971,0.0002,0.0003,0.0001,0.0085,5224,False
akin-ozer-cc-devops-skills,claudemarketplaces,plugins,L1,0.9969,0.0003,0.0002,0.0004,0.0054,8192,False
whawkinsiv-solo-founder-superpowers,claudemarketplaces,plugins,L1,0.9802,0.0001,0.0004,0.0001,0.0072,7532,False
nakanosanku-ohmyskills,claudemarketplaces,plugins,L1,0.9955,0.0002,0.0011,0.0011,0.0812,6268,False
e2e-test-quest-uuv,claudemarketplaces,plugins,L0,0.9985,0.0016,0.0012,0.0012,0.0014,7184,False
marcusquinn-aidevops,claudemarketplaces,plugins,L2,0.9888,0.0028,0.0030,0.0444,0.4024,8192,False
minipuft-claude-prompts,claudemarketplaces,plugins,L2,0.9958,0.0030,0.0089,0.0187,0.2876,8192,False
boostvolt-claude-code-lsps,claudemarketplaces,plugins,L1,0.9736,0.0006,0.0008,0.0004,0.0159,8192,False
dylantmoore-stata-skill,claudemarketplaces,plugins,L1,0.9611,0.0002,0.0002,0.0001,0.0020,4656,False
yonatangross-orchestkit,claudemarketplaces,plugins,L1,0.9955,0.0004,0.0004,0.0007,0.0133,8192,False
gtmagents-gtm-agents,claudemarketplaces,plugins,L1,0.9981,0.0010,0.0008,0.0004,0.0278,8192,False
lc2panda-wps-skills,claudemarketplaces,plugins,L2,0.5335,0.0011,0.0179,0.0023,0.1655,2643,False
getsentry-dotagents,claudemarketplaces,plugins,L1,0.7577,0.0003,0.0007,0.0017,0.0088,3965,False
ggprompts-tabzchrome,claudemarketplaces,plugins,L3,0.5022,0.0060,0.0980,0.0219,0.2203,8192,False
ajobi-uhc-seer,claudemarketplaces,plugins,L1,0.8850,0.0002,0.0015,0.0004,0.0239,6800,False
molefrog-skills,claudemarketplaces,plugins,L1,0.8956,0.0003,0.0001,0.0006,0.0036,2690,False
georgeguimaraes-claude-code-elixir,claudemarketplaces,plugins,L1,0.9092,0.0010,0.0020,0.0017,0.0097,6977,False
flora131-atomic,claudemarketplaces,plugins,L3,0.9904,0.0081,0.9753,0.0045,0.9433,8192,False
elvismdev-claude-wordpress-skills,claudemarketplaces,plugins,L1,0.9934,0.0002,0.0005,0.0003,0.0071,5636,False
eyadkelleh-awesome-claude-skills-security,claudemarketplaces,plugins,L3,0.9665,0.0872,0.9455,0.0132,0.3009,8192,False
team-attention-hoyeon,claudemarketplaces,plugins,L1,0.9976,0.0003,0.0006,0.0009,0.0090,8192,False
thebushidocollective-han,claudemarketplaces,plugins,L3,0.9957,0.0093,0.9892,0.0102,0.9175,3449,False
conorluddy-xclaude-plugin,claudemarketplaces,plugins,L2,0.8377,0.0003,0.0004,0.0012,0.0115,8192,False
medusajs-medusa-agent-skills,claudemarketplaces,plugins,L0,0.9866,0.0005,0.0003,0.0003,0.0006,2608,False
romiluz13-cc10x,claudemarketplaces,plugins,L1,0.9947,0.0020,0.0006,0.0007,0.0168,8192,False
team-attention-agent-council,claudemarketplaces,plugins,L1,0.9984,0.0002,0.0006,0.0022,0.0191,7615,False
kenneth-liao-ai-launchpad-marketplace,claudemarketplaces,plugins,L1,0.9976,0.0003,0.0002,0.0006,0.5596,2056,False
yusukebe-hono-skill,claudemarketplaces,plugins,L1,0.9912,0.0001,0.0001,0.0005,0.3148,1183,False
hoangnb24-skills,claudemarketplaces,plugins,L1,0.9906,0.0001,0.0005,0.0010,0.0189,8192,False
blencorp-lisa,claudemarketplaces,plugins,L1,0.9970,0.0002,0.0001,0.0015,0.0055,8192,False
willibrandon-pixel-plugin,claudemarketplaces,plugins,L1,0.9771,0.0002,0.0001,0.0015,0.0045,7977,False
abagames-slash-criticalthink,claudemarketplaces,plugins,L0,0.9977,0.0020,0.0022,0.0011,0.0017,8192,False
vvkmnn-claude-emporium,claudemarketplaces,plugins,L1,0.9886,0.0003,0.0010,0.0003,0.0244,8192,False
ascorbic-macrodata,claudemarketplaces,plugins,L1,0.5527,0.0004,0.0044,0.0067,0.0218,4268,False
obra-superpowers-developing-for-claude-code,claudemarketplaces,plugins,L1,0.9778,0.0004,0.0002,0.0003,0.4128,3110,False
veelenga-claude-mermaid,claudemarketplaces,plugins,L1,0.9972,0.0001,0.0001,0.0008,0.0122,8192,False
ahmedasmar-devops-claude-skills,claudemarketplaces,plugins,L1,0.9993,0.0003,0.0006,0.0007,0.0225,5710,False
techdufus-oh-my-claude,claudemarketplaces,plugins,L1,0.9798,0.0005,0.0013,0.0006,0.0494,8192,False
jamesrochabrun-skills,claudemarketplaces,plugins,L1,0.9982,0.0001,0.0001,0.0001,0.0037,8192,False
nikiforovall-claude-code-rules,claudemarketplaces,plugins,L1,0.9830,0.0003,0.0003,0.0001,0.0114,729,False
dagster-io-skills,claudemarketplaces,plugins,L0,0.8336,0.0001,0.0001,0.0001,0.0004,3225,False
toskysun-sub-agents,claudemarketplaces,plugins,L1,0.9835,0.0002,0.0014,0.0006,0.5422,8192,False
st0012-ruby-skills,claudemarketplaces,plugins,L1,0.9643,0.0005,0.0006,0.0005,0.0086,3007,False
j-morgan6-elixir-phoenix-guide,claudemarketplaces,plugins,L0,0.9966,0.0022,0.0034,0.0008,0.0008,8192,False
rileyhilliard-claude-essentials,claudemarketplaces,plugins,L1,0.9547,0.0004,0.0007,0.0003,0.0024,8192,False
ojowwalker77-claude-matrix,claudemarketplaces,plugins,L1,0.9971,0.0002,0.0004,0.0002,0.0042,4084,False
johnmatthewtennant-mcp-voice-hooks,claudemarketplaces,plugins,L1,0.9903,0.0004,0.0003,0.0008,0.0138,6593,False
jmagly-aiwg,claudemarketplaces,plugins,L1,0.9916,0.0006,0.0003,0.0004,0.0130,8192,False
rightcapitalhq-chinese-style-guide,claudemarketplaces,plugins,L0,0.9995,0.0013,0.0053,0.0014,0.0035,8192,False
jamditis-claude-skills-journalism,claudemarketplaces,plugins,L1,0.9930,0.0003,0.0006,0.0004,0.3549,8192,False
getsentry-sentry-for-ai,claudemarketplaces,plugins,L1,0.9851,0.0014,0.0004,0.0024,0.0556,4850,False
secondsky-claude-skills,claudemarketplaces,plugins,L1,0.9975,0.0012,0.0048,0.0010,0.0831,8192,False
lobu-ai-lobu,claudemarketplaces,plugins,L1,0.9882,0.0001,0.0004,0.0027,0.0223,7077,False
haowjy-creative-writing-skills,claudemarketplaces,plugins,L1,0.9991,0.0003,0.0003,0.0002,0.0166,8192,False
tuannvm-mcp-trino,claudemarketplaces,plugins,L1,0.9719,0.0002,0.0001,0.0016,0.0018,8192,False
codeplaneapp-smithers,claudemarketplaces,plugins,L1,0.9903,0.0003,0.0003,0.0026,0.0014,6702,False
kylesnowschwartz-simpleclaude,claudemarketplaces,plugins,L1,0.9990,0.0005,0.0002,0.0002,0.0475,5841,False
claudate-project-multilevel-index,claudemarketplaces,plugins,L1,0.9963,0.0009,0.0010,0.0016,0.0075,8187,False
agentsecops-secopsagentkit,claudemarketplaces,plugins,L3,0.9277,0.0344,0.5279,0.0085,0.0278,8192,False
rfxlamia-skillkit,claudemarketplaces,plugins,L1,0.9952,0.0001,0.0003,0.0005,0.0127,4038,False
rand-cc-polymath,claudemarketplaces,plugins,L1,0.9857,0.0012,0.0029,0.0006,0.1232,8192,False
adrianpuiu-claude-skills-marketplace,claudemarketplaces,plugins,L1,0.9876,0.0004,0.0007,0.0002,0.0014,5311,False
ab604-claude-code-r-skills,claudemarketplaces,plugins,L0,0.9689,0.0005,0.0007,0.0010,0.0005,8192,False
cowwoc-cat,claudemarketplaces,plugins,L1,0.7666,0.0008,0.0049,0.0013,0.0246,8192,False
obie-skills,claudemarketplaces,plugins,L1,0.9816,0.0002,0.0006,0.0004,0.0236,2729,False
gantisstorm-essentials-claude-code,claudemarketplaces,plugins,L1,0.9913,0.0002,0.0002,0.0008,0.0017,8192,False
jongwony-epistemic-protocols,claudemarketplaces,plugins,L3,0.9981,0.0181,0.9953,0.0064,0.9335,6916,False
zai-org-zai-coding-plugins,claudemarketplaces,plugins,L1,0.9496,0.0006,0.0002,0.0001,0.0637,2066,False
psincraian-myfy,claudemarketplaces,plugins,L0,0.9871,0.0003,0.0002,0.0004,0.0008,2822,False
nbashaw-claude-cs,claudemarketplaces,plugins,L1,0.9964,0.0001,0.0003,0.0019,0.0059,7559,False
lsp-client-lsp-skill,claudemarketplaces,plugins,L1,0.9960,0.0002,0.0005,0.0002,0.1025,8154,False
artwist-polyakov-polyakov-claude-skills,claudemarketplaces,plugins,L2,0.9701,0.0053,0.0740,0.0755,0.8373,8192,False
njerschow-textme,claudemarketplaces,plugins,L1,0.9802,0.0006,0.0004,0.0175,0.0167,4645,False
miroapp-miro-ai,claudemarketplaces,plugins,L1,0.6305,0.0001,0.0002,0.0008,0.0034,8192,False
remix-design-remixicon-mcp,claudemarketplaces,plugins,L0,0.9910,0.0008,0.0002,0.0006,0.0114,6441,False
satoruhiga-claude-touchdesigner,claudemarketplaces,plugins,L2,0.9687,0.0007,0.0031,0.0155,0.0094,2570,False
rand-rlm-claude-code,claudemarketplaces,plugins,L1,0.9586,0.0005,0.0031,0.0002,0.0246,8192,False
neondatabase-ai-rules,claudemarketplaces,plugins,L1,0.9937,0.0002,0.0001,0.0008,0.0019,8192,False
hah23255-adb-android-control,claudemarketplaces,plugins,L2,0.9896,0.0020,0.0053,0.0290,0.0150,4662,False
dev-gom-claude-code-marketplace,claudemarketplaces,plugins,L1,0.9986,0.0004,0.0002,0.0009,0.0076,8192,False
altimateai-data-engineering-skills,claudemarketplaces,plugins,L1,0.9969,0.0002,0.0006,0.0001,0.0043,7714,False
vivy-yi-xiaohongshu-skills,claudemarketplaces,plugins,L0,0.9976,0.0018,0.0054,0.0007,0.0074,7670,False
borghei-claude-skills,claudemarketplaces,plugins,L1,0.9905,0.0004,0.0004,0.0002,0.0274,8192,False
bitwize-music-studio-claude-ai-music-skills,claudemarketplaces,plugins,L1,0.9993,0.0003,0.0004,0.0001,0.0114,8192,False
corca-ai-claude-plugins,claudemarketplaces,plugins,L1,0.9947,0.0006,0.0005,0.0007,0.0482,8192,False
withzombies-hyperpowers,claudemarketplaces,plugins,L1,0.9830,0.0001,0.0001,0.0001,0.0013,3078,False
safaiyeh-app-store-review-skill,claudemarketplaces,plugins,L1,0.9171,0.0006,0.0010,0.0005,0.0090,5124,False
alirezarezvani-claude-cto-team,claudemarketplaces,plugins,L1,0.9952,0.0007,0.0006,0.0001,0.0037,8192,False
gradion-ai-ipybox,claudemarketplaces,plugins,L2,0.9909,0.0013,0.0041,0.0078,0.0335,4046,False
panayiotism-claude-harness,claudemarketplaces,plugins,L1,0.9788,0.0002,0.0006,0.0008,0.0085,8192,False
denoland-skills,claudemarketplaces,plugins,L0,0.9955,0.0003,0.0003,0.0003,0.0004,4857,False
bocato-swift-testing-agent-skill,claudemarketplaces,plugins,L1,0.9804,0.0002,0.0009,0.0016,0.0130,8192,False
shanev-skills,claudemarketplaces,plugins,L3,0.8286,0.0038,0.7354,0.0017,0.9179,1715,False
openshift-eng-ai-helpers,claudemarketplaces,plugins,L1,0.9983,0.0002,0.0001,0.0002,0.0156,7140,False
chanwit-tdg,claudemarketplaces,plugins,L0,0.9690,0.0005,0.0002,0.0012,0.0008,2547,False
bankrbot-claude-plugins,claudemarketplaces,plugins,L1,0.9975,0.0002,0.0001,0.0004,0.0205,2489,False
ursisterbtw-ccprompts,claudemarketplaces,plugins,L1,0.9963,0.0011,0.0004,0.0005,0.0077,6724,False
karanchawla-vvm,claudemarketplaces,plugins,L2,0.9652,0.0003,0.0003,0.0154,0.0468,3562,False
raintree-technology-claude-starter,claudemarketplaces,plugins,L1,0.9862,0.0003,0.0002,0.0011,0.0463,7710,False
mintmcp-agent-security,claudemarketplaces,plugins,L0,0.9622,0.0023,0.0047,0.0051,0.0022,3953,False
oikon48-cc-frontend-skills,claudemarketplaces,plugins,L1,0.9849,0.0003,0.0003,0.0001,0.0583,2550,False
browserbase-claude-code-plugin,claudemarketplaces,plugins,L1,0.9276,0.0010,0.0008,0.0104,0.1699,5351,False
sirsjg-flux,claudemarketplaces,plugins,L1,0.9376,0.0003,0.0094,0.0013,0.0552,8061,False
roboticforce-sugar,claudemarketplaces,plugins,L2,0.9960,0.0030,0.0070,0.0075,0.4857,8192,False
cxuu-golang-skills,claudemarketplaces,plugins,L1,0.9838,0.0002,0.0032,0.0009,0.0057,6124,False
wakatime-claude-code-wakatime,claudemarketplaces,plugins,L1,0.9801,0.0002,0.0003,0.0008,0.0224,1553,False
popmechanic-vibesos,claudemarketplaces,plugins,L1,0.9975,0.0002,0.0002,0.0005,0.0054,4524,False
slgoodrich-agents,claudemarketplaces,plugins,L1,0.9905,0.0009,0.0010,0.0005,0.1421,8192,False
omkamal-pypict-claude-skill,claudemarketplaces,plugins,L1,0.9946,0.0002,0.0044,0.0004,0.0075,8192,False
spences10-svelte-skills-kit,claudemarketplaces,plugins,L1,0.9993,0.0002,0.0001,0.0003,0.0167,4552,False
nicknisi-claude-plugins,claudemarketplaces,plugins,L1,0.9974,0.0002,0.0001,0.0004,0.0571,2266,False
nowledge-co-community,claudemarketplaces,plugins,L3,0.9945,0.0136,0.9898,0.0046,0.9435,8192,False
dianel555-dskills,claudemarketplaces,plugins,L1,0.9872,0.0002,0.0001,0.0005,0.1671,2314,False
seth-schultz-orchestr8,claudemarketplaces,plugins,L2,0.5221,0.0010,0.0057,0.0014,0.8178,8192,False
axivo-claude,claudemarketplaces,plugins,L1,0.9568,0.0001,0.0001,0.0001,0.0147,5675,False
mds-floatprompt,claudemarketplaces,plugins,L1,0.8536,0.0008,0.0002,0.0044,0.0051,4858,False
can1357-smgrep,claudemarketplaces,plugins,L1,0.9688,0.0003,0.0002,0.0009,0.1880,8192,False
lyndonkl-claude,claudemarketplaces,plugins,L1,0.9821,0.0005,0.0006,0.0001,0.0037,8192,False
w00ing-seer-skill,claudemarketplaces,plugins,L2,0.8155,0.0002,0.0010,0.0023,0.0127,8192,False
iheanyi-tasuku,claudemarketplaces,plugins,L1,0.9523,0.0001,0.0004,0.0015,0.0014,4285,False
poemswe-co-researcher,claudemarketplaces,plugins,L2,0.9763,0.0034,0.0957,0.0025,0.9680,7100,False
neurofoo-agent-skills,claudemarketplaces,plugins,L0,0.9884,0.0009,0.0004,0.0002,0.0006,5566,False
stevysmith-og-image-skill,claudemarketplaces,plugins,L1,0.9979,0.0001,0.0002,0.0018,0.0068,3924,False
modu-ai-cc-plugins,claudemarketplaces,plugins,L1,0.9982,0.0010,0.0005,0.0005,0.4845,7165,False
synaptic-labs-ai-pact-plugin,claudemarketplaces,plugins,L1,0.9980,0.0004,0.0007,0.0011,0.0083,8192,False
codenamev-ai-software-architect,claudemarketplaces,plugins,L1,0.9980,0.0003,0.0003,0.0004,0.0625,8192,False
aitytech-agentkits-memory,claudemarketplaces,plugins,L1,0.9913,0.0001,0.0003,0.0011,0.0105,8192,False
asiaostrich-universal-dev-standards,claudemarketplaces,plugins,L1,0.9964,0.0004,0.0003,0.0009,0.0085,7345,False
synthesys-lab-agentize,claudemarketplaces,plugins,L3,0.9936,0.0077,0.9863,0.0062,0.8900,7167,False
matlab-skills,claudemarketplaces,plugins,L0,0.9791,0.0004,0.0003,0.0002,0.0006,8192,False
fvadicamo-dev-agent-skills,claudemarketplaces,plugins,L1,0.9758,0.0002,0.0002,0.0002,0.0057,7585,False
tawanorg-claude-sync,claudemarketplaces,plugins,L1,0.6712,0.0006,0.0007,0.0096,0.0306,8192,False
awesomejun-awesome-claude-plugins,claudemarketplaces,plugins,L2,0.9812,0.0053,0.0992,0.0027,0.8380,8192,False
thienanblog-awesome-ai-agent-skills,claudemarketplaces,plugins,L1,0.9950,0.0001,0.0002,0.0002,0.2611,8192,False
equilateral-ai-equilateral-agents-open-core,claudemarketplaces,plugins,L1,0.9779,0.0003,0.0011,0.0004,0.0049,8192,False
axiomhq-cli,claudemarketplaces,plugins,L1,0.9693,0.0002,0.0002,0.0010,0.0063,5197,False
cocoindex-io-cocoindex-claude,claudemarketplaces,plugins,L1,0.9991,0.0001,0.0001,0.0002,0.0041,1138,False
edmundmiller-dotfiles,claudemarketplaces,plugins,L1,0.7501,0.0006,0.0025,0.0023,0.0351,6145,False
jellydn-my-ai-tools,claudemarketplaces,plugins,L3,0.9983,0.0106,0.9929,0.0071,0.9167,8192,False
trading212-labs-agent-skills,claudemarketplaces,plugins,L2,0.8583,0.0003,0.0010,0.0166,0.0106,5689,False
vm0-ai-vm0-skills,claudemarketplaces,plugins,L1,0.9761,0.0005,0.0003,0.0002,0.0065,1821,False
alonw0-llm-docs-optimizer,claudemarketplaces,plugins,L1,0.9981,0.0002,0.0002,0.0001,0.0055,8192,False
openrewrite-rewrite-docs,claudemarketplaces,plugins,L0,0.9909,0.0004,0.0007,0.0006,0.0035,1925,False
eli0shin-cli-lsp-client,claudemarketplaces,plugins,L3,0.9976,0.0107,0.9864,0.0073,0.9514,8192,False
varadhjain-granola-claude-plugin,claudemarketplaces,plugins,L1,0.9819,0.0001,0.0002,0.0011,0.0694,4659,False
richtabor-agent-skills,claudemarketplaces,plugins,L1,0.9988,0.0001,0.0005,0.0005,0.0051,5691,False
antvis-chart-visualization-skills,claudemarketplaces,plugins,L1,0.9939,0.0001,0.0002,0.0006,0.0428,8192,False
hamelsmu-hamel,claudemarketplaces,plugins,L1,0.9881,0.0001,0.0002,0.0003,0.3201,2609,False
kylehughes-the-unofficial-swift-concurrency-migration-skill,claudemarketplaces,plugins,L0,0.9994,0.0005,0.0005,0.0002,0.0041,4567,False
giladshoham-awesome-claude-plugins,claudemarketplaces,plugins,L0,0.5303,0.0002,0.0002,0.0004,0.0289,5795,False
alexgladkov-claude-code-agents,claudemarketplaces,plugins,L1,0.9929,0.0002,0.0002,0.0001,0.0093,3886,False
lgbarn-shipyard,claudemarketplaces,plugins,L1,0.9972,0.0012,0.0003,0.0011,0.0046,8192,False
chamherry-claude-code-third-party-plugins,claudemarketplaces,plugins,L1,0.9795,0.0009,0.0010,0.0014,0.4884,5099,False
pinecone-io-pinecone-claude-code-plugin,claudemarketplaces,plugins,L1,0.9928,0.0003,0.0001,0.0008,0.0041,6603,False
raveeshbhalla-dspy-gepa-logger,claudemarketplaces,plugins,L1,0.9963,0.0002,0.0002,0.0022,0.0329,8192,False
hexrayssa-ida-claude-plugins,claudemarketplaces,plugins,L2,0.9932,0.0005,0.0092,0.0046,0.1420,1209,False
martybonacci-specswarm,claudemarketplaces,plugins,L1,0.9988,0.0002,0.0002,0.0001,0.0034,8192,False
nesbo-dotnet-claude-code-skills,claudemarketplaces,plugins,L1,0.9960,0.0002,0.0004,0.0006,0.0071,8192,False
bearly-hodling-claude-canvas,claudemarketplaces,plugins,L1,0.9929,0.0004,0.0003,0.0008,0.6914,8192,False
dgalarza-claude-code-workflows,claudemarketplaces,plugins,L1,0.9973,0.0001,0.0002,0.0002,0.0020,4882,False
blacktop-ipsw-skill,claudemarketplaces,plugins,L1,0.9649,0.0001,0.0012,0.0002,0.0139,3460,False
webflow-webflow-skills,claudemarketplaces,plugins,L1,0.9267,0.0001,0.0002,0.0005,0.0012,5293,False
melodic-software-claude-code-plugins,claudemarketplaces,plugins,L1,0.9442,0.0003,0.0135,0.0003,0.2284,7572,False
richlander-dotnet-skills,claudemarketplaces,plugins,L1,0.9979,0.0003,0.0001,0.0004,0.0367,2066,False
henkisdabro-wookstar-claude-plugins,claudemarketplaces,plugins,L1,0.9958,0.0002,0.0003,0.0002,0.0179,8192,False
jakedahn-pomodoro,claudemarketplaces,plugins,L2,0.9086,0.0022,0.0216,0.0108,0.0248,7867,False
neondatabase-agent-skills,claudemarketplaces,plugins,L0,0.8886,0.0006,0.0004,0.0003,0.0007,3004,False
verygoodplugins-mcp-automem,claudemarketplaces,plugins,L1,0.9958,0.0010,0.0006,0.0034,0.0316,8192,False
blas0-unseveredmemory,claudemarketplaces,plugins,L1,0.9740,0.0002,0.0010,0.0027,0.0094,6186,False
tuist-claude-marketplace,claudemarketplaces,plugins,L0,0.9868,0.0003,0.0001,0.0002,0.0302,2182,False
