slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
salimhamed-claude-code-flow,claudemarketplaces,plugins,L1,0.4985,0.0029,0.0365,0.0176,0.4417,2048,False
tjboudreaux-cc-visualization-skills,claudemarketplaces,plugins,L0,0.8719,0.0018,0.0027,0.0017,0.0184,1444,False
covayurt-awesome-agent-toolkit,claudemarketplaces,plugins,L1,0.9637,0.0014,0.0070,0.0038,0.3557,2048,False
tumblecat44-only-english,claudemarketplaces,plugins,L0,0.9598,0.0052,0.0055,0.0041,0.0167,38,False
qmu-workaholic,claudemarketplaces,plugins,L1,0.8848,0.0017,0.0148,0.0066,0.4400,2048,False
nethercore-systems-nethercore-ai-plugins,claudemarketplaces,plugins,L0,0.7365,0.0018,0.0040,0.0027,0.0219,2048,False
queelius-claude-anvil,claudemarketplaces,plugins,L1,0.9669,0.0014,0.0061,0.0037,0.3319,2048,False
porkbutts-porkbutts-n-taters,claudemarketplaces,plugins,L1,0.9494,0.0013,0.0037,0.0027,0.2058,2048,False
noahrasheta-shipfast,claudemarketplaces,plugins,L1,0.9505,0.0015,0.0089,0.0045,0.4616,2048,False
moveindustries-move-skills,claudemarketplaces,plugins,L1,0.5261,0.0026,0.0356,0.0208,0.4453,2048,False
xxdesmus-claude-alertr,claudemarketplaces,plugins,L1,0.8543,0.0016,0.0118,0.0066,0.2012,2048,False
narumiruna-context7-skills-skill,claudemarketplaces,plugins,L1,0.8401,0.0013,0.0032,0.0025,0.0683,537,False
tonyyont-date-planner,claudemarketplaces,plugins,L1,0.8156,0.0014,0.0024,0.0018,0.2483,2048,False
bishwas-py-forge,claudemarketplaces,plugins,L1,0.7817,0.0020,0.0188,0.0113,0.5694,2048,False
crgeee-google-playstore-toolkit,claudemarketplaces,plugins,L1,0.9254,0.0015,0.0051,0.0035,0.2618,2048,False
oxhagolli-clawdskillz,claudemarketplaces,plugins,L1,0.8874,0.0016,0.0040,0.0026,0.1450,2048,False
sttts-beads-skill,claudemarketplaces,plugins,L1,0.9029,0.0014,0.0031,0.0024,0.0905,1270,False
natifridman-claude-plugins,claudemarketplaces,plugins,L1,0.8353,0.0014,0.0020,0.0015,0.2005,2048,False
